date,open,high,aumenta
1.54446E+12,3491.36,3511,0
1.54446E+12,3509.81,3513,0
1.54447E+12,3504.11,3537,0
1.54447E+12,3511.78,3516.23,0
1.54448E+12,3492.21,3515,0
1.54448E+12,3509,3513.39,0
1.54448E+12,3474.47,3474.77,0
1.54449E+12,3428.79,3520,1
1.54449E+12,3468.07,3469.73,0
1.54449E+12,3439.2,3454.13,0
1.5445E+12,3423.19,3444.17,0
1.5445E+12,3402.87,3439.98,0
1.5445E+12,3416.68,3450,0
1.54451E+12,3424.1,3449.93,0
1.54451E+12,3445.75,3449.95,0
1.54452E+12,3434.01,3436.78,0
1.54452E+12,3419.13,3419.49,0
1.54452E+12,3404.92,3417.99,0
1.54453E+12,3410.95,3415.44,0
1.54453E+12,3411.07,3445,0
1.54453E+12,3420.12,3453.76,0
1.54454E+12,3444.54,3480,0
1.54454E+12,3437.89,3438.64,0
1.54454E+12,3421.85,3434.25,0
1.54455E+12,3430.79,3443.79,0
1.54455E+12,3415.73,3425.46,0
1.54455E+12,3369.88,3395,0
1.54456E+12,3380.69,3382.14,0
1.54456E+12,3375.67,3396.15,0
1.54457E+12,3376.85,3380.13,0
1.54457E+12,3363.99,3378.7,0
1.54457E+12,3351.03,3375,0
1.54458E+12,3367.86,3394.99,0
1.54458E+12,3376.15,3379.98,0
1.54458E+12,3374.2,3378,0
1.54459E+12,3370.02,3386.01,0
1.54459E+12,3383.84,3422.95,0
1.54459E+12,3406.2,3410,0
1.5446E+12,3388.83,3430.19,0
1.5446E+12,3379.23,3383.53,0
1.54461E+12,3371.04,3377.09,0
1.54461E+12,3368.23,3391.18,0
1.54461E+12,3373.88,3382.43,0
1.54462E+12,3365.7,3379.47,0
1.54462E+12,3377.77,3394.24,0
1.54462E+12,3381.96,3419,0
1.54463E+12,3391.08,3425,0
1.54463E+12,3405.4,3411,0
1.54463E+12,3402.27,3422.11,0
1.54464E+12,3407.03,3450,0
1.54464E+12,3445.07,3479.5,0
1.54464E+12,3436.99,3445.63,0
1.54465E+12,3421.67,3435,0
1.54465E+12,3418.35,3444.93,0
1.54466E+12,3415.2,3480,1
1.54466E+12,3460.3,3492,0
1.54466E+12,3451.72,3460,0
1.54467E+12,3452.4,3468.64,0
1.54467E+12,3460,3461.24,0
1.54467E+12,3446.34,3460.02,0
1.54468E+12,3451.61,3472.73,0
1.54468E+12,3455.59,3458.54,0
1.54468E+12,3433.07,3452,0
1.54469E+12,3446.38,3460,0
1.54469E+12,3434.78,3438.65,0
1.5447E+12,3390.87,3411.35,0
1.5447E+12,3403.74,3406.77,0
1.5447E+12,3405.66,3407.5,0
1.54471E+12,3389.31,3397.93,0
1.54471E+12,3386.64,3391.81,0
1.54471E+12,3386.05,3406.34,0
1.54472E+12,3402.62,3402.62,0
1.54472E+12,3401.43,3424,0
1.54472E+12,3405.65,3413.07,0
1.54473E+12,3407.52,3408.5,0
1.54473E+12,3384.26,3435,0
1.54473E+12,3426.99,3434.99,0
1.54474E+12,3414.99,3423.4,0
1.54474E+12,3403,3424.25,0
1.54475E+12,3414.08,3421.48,0
1.54475E+12,3404.01,3405.98,0
1.54475E+12,3387.87,3400,0
1.54476E+12,3397.14,3399.2,0
1.54476E+12,3345.46,3358.55,0
1.54476E+12,3289.71,3311.6,0
1.54477E+12,3291.14,3307.01,0
1.54477E+12,3299.43,3308.64,0
1.54477E+12,3302.06,3335.39,0
1.54478E+12,3309.7,3319.99,0
1.54478E+12,3310.98,3311.72,0
1.54479E+12,3294.63,3299.91,0
1.54479E+12,3287.28,3309.55,0
1.54479E+12,3309.63,3311.15,0
1.5448E+12,3292.73,3320,0
1.5448E+12,3318.3,3320,0
1.5448E+12,3307.4,3325,0
1.54481E+12,3295.49,3306.77,0
1.54481E+12,3291.37,3305.5,0
1.54481E+12,3304.03,3306.16,0
1.54482E+12,3287.61,3313.95,0
1.54482E+12,3307.59,3307.74,0
1.54482E+12,3282.75,3292.25,0
1.54483E+12,3279.57,3285.02,0
1.54483E+12,3260.72,3271,0
1.54484E+12,3217.33,3232.72,0
1.54484E+12,3214.74,3223,0
1.54484E+12,3217.98,3228,0
1.54485E+12,3220.21,3226.95,0
1.54485E+12,3205.76,3217.22,0
1.54485E+12,3198.38,3281.87,1
1.54486E+12,3243.84,3247.49,0
1.54486E+12,3225.19,3247.96,0
1.54486E+12,3244.68,3247.27,0
1.54487E+12,3234.37,3249.31,0
1.54487E+12,3242.27,3262,0
1.54488E+12,3255.02,3265,0
1.54488E+12,3258.71,3276.5,0
1.54488E+12,3250.01,3257.27,0
1.54489E+12,3237.09,3240.76,0
1.54489E+12,3228.48,3238.92,0
1.54489E+12,3231.51,3233.4,0
1.5449E+12,3192.8,3197.36,0
1.5449E+12,3186.19,3225,0
1.5449E+12,3200.97,3213,0
1.54491E+12,3195.89,3203.9,0
1.54491E+12,3175.99,3197.73,0
1.54491E+12,3183.88,3184.75,0
1.54492E+12,3172.62,3192.28,0
1.54492E+12,3189,3195,0
1.54493E+12,3185.94,3187.25,0
1.54493E+12,3183.9,3210,0
1.54493E+12,3206,3229.97,0
1.54494E+12,3222.24,3243,0
1.54494E+12,3236,3244.99,0
1.54494E+12,3224.61,3249,0
1.54495E+12,3211.71,3223.88,0
1.54495E+12,3212.59,3225.95,0
1.54495E+12,3215.98,3278,1
1.54496E+12,3256.9,3283.64,0
1.54496E+12,3273.58,3293.64,0
1.54497E+12,3263.99,3273.77,0
1.54497E+12,3270.33,3282.01,0
1.54497E+12,3269.6,3275.24,0
1.54498E+12,3251.1,3259.82,0
1.54498E+12,3245.7,3255.26,0
1.54498E+12,3250.98,3273.8,0
1.54499E+12,3260.45,3274.97,0
1.54499E+12,3267.79,3294,0
1.54499E+12,3259.17,3263.4,0
1.545E+12,3253.96,3254.91,0
1.545E+12,3230.86,3245.5,0
1.545E+12,3242.6,3248.83,0
1.54501E+12,3247.36,3248.4,0
1.54501E+12,3225.12,3237.26,0
1.54502E+12,3236.9,3267,0
1.54502E+12,3256.59,3258.16,0
1.54502E+12,3249.64,3253.01,0
1.54503E+12,3232.62,3234.88,0
1.54503E+12,3231.32,3241,0
1.54503E+12,3229.22,3253.76,0
1.54504E+12,3243.97,3245.45,0
1.54504E+12,3232.74,3242.63,0
1.54504E+12,3235.26,3245.56,0
1.54505E+12,3239.73,3244.5,0
1.54505E+12,3244.49,3248.03,0
1.54506E+12,3246.87,3270,0
1.54506E+12,3252.09,3280,0
1.54506E+12,3273.33,3289.28,0
1.54507E+12,3267.5,3290,0
1.54507E+12,3266.53,3272.98,0
1.54507E+12,3265.96,3274.47,0
1.54508E+12,3271.86,3424,1
1.54508E+12,3409.9,3449.98,0
1.54508E+12,3405.84,3444.01,0
1.54509E+12,3412.29,3425,0
1.54509E+12,3421.76,3466.88,0
1.54509E+12,3444.03,3464.7,0
1.5451E+12,3447,3547,1
1.5451E+12,3540.06,3580,0
1.54511E+12,3535.99,3585,0
1.54511E+12,3552.02,3552.76,0
1.54511E+12,3493.7,3524.21,0
1.54512E+12,3483.05,3519.42,0
1.54512E+12,3509.03,3547.85,0
1.54512E+12,3505.26,3512.73,0
1.54513E+12,3496.34,3519.99,0
1.54513E+12,3505.02,3545,0
1.54513E+12,3537.33,3538.39,0
1.54514E+12,3530.57,3530.98,0
1.54514E+12,3492.52,3509.97,0
1.54515E+12,3498.16,3523.86,0
1.54515E+12,3510.81,3510.81,0
1.54515E+12,3457.2,3460.72,0
1.54516E+12,3456.84,3477,0
1.54516E+12,3474.06,3500,0
1.54516E+12,3490.85,3499.42,0
1.54517E+12,3489.64,3552,1
1.54517E+12,3536.03,3577,0
1.54517E+12,3561.9,3573.25,0
1.54518E+12,3512.18,3542.94,0
1.54518E+12,3529,3541.98,0
1.54518E+12,3523.25,3524.23,0
1.54519E+12,3503.02,3540,0
1.54519E+12,3536.49,3558.87,0
1.5452E+12,3512.23,3551,0
1.5452E+12,3544.98,3578.96,0
1.5452E+12,3559.52,3678.59,1
1.54521E+12,3653,3676,0
1.54521E+12,3648.81,3704.59,1
1.54521E+12,3680.19,3726.99,0
1.54522E+12,3697.92,3743,0
1.54522E+12,3727.85,3737.25,0
1.54522E+12,3692.06,3726,0
1.54523E+12,3724.6,3749,0
1.54523E+12,3719.44,3719.99,0
1.54524E+12,3699.59,3721.5,0
1.54524E+12,3721.45,3759,0
1.54524E+12,3721.7,3794,1
1.54525E+12,3774.4,3830,0
1.54525E+12,3818.45,3836.43,0
1.54525E+12,3814.74,3912.73,1
1.54525E+12,3814.74,3912.73,1
1.54526E+12,3849.75,3864.09,0
1.54526E+12,3761.93,3806.95,0
1.54526E+12,3743.68,3793.98,0
1.54527E+12,3777.52,3814.5,0
1.54527E+12,3771.55,3797.38,0
1.54527E+12,3773.98,3797.19,0
1.54528E+12,3751.4,3767.97,0
1.54528E+12,3722.78,3723.5,0
1.54529E+12,3644.79,3707,1
1.54529E+12,3694.71,3713.03,0
1.54529E+12,3660.01,3720,1
1.5453E+12,3699.48,3740.88,0
1.5453E+12,3728.58,3758,0
1.5453E+12,3717.83,3728.9,0
1.54531E+12,3705.62,3734.08,0
1.54531E+12,3720,3728.08,0
1.54531E+12,3685.97,3720,0
1.54532E+12,3701.42,3735.2,0
1.54532E+12,3733.68,3982.12,1
1.54533E+12,3925.66,4033.55,1
1.54533E+12,4022.35,4050.27,0
1.54533E+12,4008.08,4065,0
1.54534E+12,3974.77,4035,1
1.54534E+12,4025.05,4063,0
1.54534E+12,3974.65,4000,0
1.54535E+12,3981.55,4033.86,0
1.54535E+12,3987.2,4100,1
1.54535E+12,4092.14,4120,0
1.54536E+12,4030.73,4037,0
1.54536E+12,4007.59,4028,0
1.54536E+12,4011.73,4022.21,0
1.54537E+12,3869.99,3980,1
1.54537E+12,3978.21,4065,1
1.54538E+12,4044.99,4084.19,0
1.54538E+12,4051.86,4051.98,0
1.54538E+12,4048.04,4139.99,1
1.54539E+12,4118.02,4138,0
1.54539E+12,4025.57,4030.98,0
1.54539E+12,4020.61,4021,0
1.5454E+12,3990.02,3997,0
1.5454E+12,3920.02,4000,1
1.5454E+12,3980.2,3988.77,0
1.54541E+12,3986,4033.95,0
1.54541E+12,4000,4006.23,0
1.54542E+12,3953.14,3988,0
1.54542E+12,3977.32,4019,0
1.54542E+12,3995.28,4070.99,1
1.54543E+12,4013.43,4065.6,0
1.54543E+12,4009.28,4033.76,0
1.54543E+12,3999.95,4005.7,0
1.54544E+12,3944.93,3978.39,0
1.54544E+12,3925.95,3964,0
1.54544E+12,3916.32,3930,0
1.54545E+12,3916.76,3938,0
1.54545E+12,3806.24,3833,0
1.54545E+12,3790.07,3867.22,1
1.54546E+12,3849.54,3863.74,0
1.54546E+12,3818.93,3853.91,0
1.54547E+12,3840.25,3872,0
1.54547E+12,3841.03,3844.98,0
1.54547E+12,3823.23,3844.02,0
1.54548E+12,3841.63,3843.53,0
1.54548E+12,3818.65,3832.38,0
1.54548E+12,3804.74,3829,0
1.54549E+12,3819.11,3844,0
1.54549E+12,3823,3845,0
1.54549E+12,3835,3859.99,0
1.5455E+12,3831.56,3933.39,1
1.5455E+12,3925.97,3927.59,0
1.54551E+12,3896.71,3900,0
1.54551E+12,3874.73,3885,0
1.54551E+12,3836.32,3851,0
1.54552E+12,3828.36,3836.17,0
1.54552E+12,3827,3840,0
1.54552E+12,3830.05,3877.31,0
1.54553E+12,3842.2,3845,0
1.54553E+12,3839.49,3870,0
1.54553E+12,3852.35,3888.34,0
1.54554E+12,3877.86,3910,0
1.54554E+12,3870.13,3898,0
1.54554E+12,3870.97,3871,0
1.54555E+12,3849.15,3979,1
1.54555E+12,3948.91,3988,0
1.54556E+12,3977.32,4000,0
1.54556E+12,3962.8,3976.62,0
1.54556E+12,3947,4003.84,0
1.54557E+12,3980.97,3998,0
1.54557E+12,3966.28,3992,0
1.54557E+12,3979.85,3987.01,0
1.54558E+12,3966.95,3968.7,0
1.54558E+12,3957.07,3970.94,0
1.54558E+12,3963.33,3990.83,0
1.54559E+12,3966.03,4021.53,0
1.54559E+12,4000.41,4013.97,0
1.5456E+12,3996.52,4010.27,0
1.5456E+12,3981.39,4007.38,0
1.5456E+12,3995.64,3996.78,0
1.54561E+12,3942.35,3942.37,0
1.54561E+12,3906.35,3957,0
1.54561E+12,3934.41,3944.99,0
1.54562E+12,3935.09,3968.95,0
1.54562E+12,3953,3959.96,0
1.54562E+12,3931.48,3941.48,0
1.54563E+12,3938.97,3954,0
1.54563E+12,3929.31,3940.4,0
1.54563E+12,3938.28,3944.1,0
1.54564E+12,3929.71,4157.58,1
1.54564E+12,4145,4168,0
1.54565E+12,4139,4148.98,0
1.54565E+12,4126.4,4150,0
1.54565E+12,4141.01,4142.48,0
1.54566E+12,4125.4,4196.28,1
1.54566E+12,4175.96,4194.1,0
1.54566E+12,4160.01,4177.53,0
1.54567E+12,4160.06,4198,0
1.54567E+12,4170.23,4198,0
1.54567E+12,4165,4171,0
1.54568E+12,4084.2,4120,0
1.54568E+12,4105.97,4106.37,0
1.54569E+12,4080,4128.16,0
1.54569E+12,4118.97,4181.65,1
1.54569E+12,4159.99,4190,0
1.5457E+12,4022,4073.8,0
1.5457E+12,4058.79,4078.09,0
1.5457E+12,4055.95,4067.94,0
1.54571E+12,4032.98,4036.37,0
1.54571E+12,4012.49,4028.61,0
1.54571E+12,4005.5,4058,0
1.54572E+12,4052.88,4066,0
1.54572E+12,4041.11,4061.13,0
1.54572E+12,4010.11,4020,0
1.54573E+12,3798.01,3831.46,0
1.54573E+12,3800.03,3833,0
1.54574E+12,3807.02,3818.24,0
1.54574E+12,3709.1,3758,0
1.54574E+12,3749.76,3785.09,0
1.54575E+12,3767.03,3780,0
1.54575E+12,3759.04,3793.42,0
1.54575E+12,3750.57,3764.56,0
1.54576E+12,3730.67,3785,0
1.54576E+12,3779.45,3786.95,0
1.54576E+12,3740.01,3765,0
1.54577E+12,3735.86,3755,0
1.54577E+12,3747.1,3764.99,0
1.54578E+12,3732.87,3740.98,0
1.54578E+12,3714.24,3740.73,0
1.54578E+12,3688,3726.78,0
1.54579E+12,3711.86,3717.04,0
1.54579E+12,3676.07,3712.13,0
1.54579E+12,3705.35,3730,0
1.5458E+12,3706.74,3779,1
1.5458E+12,3754.9,3771.71,0
1.5458E+12,3755.01,3781,0
1.54581E+12,3725,3746,0
1.54581E+12,3745.56,3760.38,0
1.54581E+12,3744.05,3837.15,1
1.54582E+12,3802.46,3830,0
1.54582E+12,3811.01,3811.95,0
1.54583E+12,3795.43,3798.99,0
1.54583E+12,3785.18,3803.49,0
1.54583E+12,3794.15,3803.2,0
1.54584E+12,3767.86,3769.14,0
1.54584E+12,3743.45,3744.33,0
1.54584E+12,3725.54,3738.95,0
1.54585E+12,3698.34,3722.74,0
1.54585E+12,3720.98,3725.65,0
1.54585E+12,3722.65,3744.98,0
1.54586E+12,3731.93,3753.07,0
1.54586E+12,3736,3736,0
1.54587E+12,3683.6,3721.62,0
1.54587E+12,3706.43,3741.34,0
1.54587E+12,3725.59,3739.98,0
1.54588E+12,3735,3736.34,0
1.54588E+12,3732.71,3792.2,1
1.54588E+12,3769.61,3784.02,0
1.54589E+12,3738.96,3752,0
1.54589E+12,3747.08,3800,0
1.54589E+12,3781.33,3800,0
1.5459E+12,3777.74,3795,0
1.5459E+12,3783.35,3813.98,0
1.5459E+12,3727.34,3737.2,0
1.54591E+12,3730.7,3736,0
1.54591E+12,3709.47,3730.55,0
1.54592E+12,3716.8,3720.77,0
1.54592E+12,3700.38,3728.46,0
1.54592E+12,3717.21,3734,0
1.54593E+12,3725.06,3745.59,0
1.54593E+12,3708.25,3738.67,0
1.54593E+12,3726.13,3750,0
1.54594E+12,3709.73,3730,0
1.54594E+12,3723.16,3733.54,0
1.54594E+12,3724.83,3760.95,0
1.54595E+12,3734.8,3734.8,0
1.54595E+12,3723.37,3728.8,0
1.54596E+12,3717.96,3740.6,0
1.54596E+12,3722.99,3727,0
1.54596E+12,3720,3725,0
1.54597E+12,3715.9,3715.93,0
1.54597E+12,3577.2,3587.01,0
1.54597E+12,3559.33,3588,0
1.54598E+12,3560.29,3572,0
1.54598E+12,3563.98,3570,0
1.54598E+12,3567.89,3588,0
1.54599E+12,3579.57,3580.53,0
1.54599E+12,3554.09,3578.86,0
1.54599E+12,3576.6,3578.93,0
1.546E+12,3567.95,3568.26,0
1.546E+12,3559.43,3575.02,0
1.54601E+12,3563.02,3568.63,0
1.54601E+12,3558.33,3580.29,0
1.54601E+12,3560.87,3588.23,0
1.54602E+12,3586.15,3609.37,0
1.54602E+12,3590.32,3592.31,0
1.54602E+12,3584.81,3607.07,0
1.54603E+12,3607,3608.28,0
1.54603E+12,3586.74,3590.94,0
1.54603E+12,3581.79,3587.94,0
1.54604E+12,3582.98,3820,1
1.54604E+12,3785.9,3869,1
1.54605E+12,3816.24,3829.8,0
1.54605E+12,3812.12,3830,0
1.54605E+12,3816.29,3887.25,1
1.54606E+12,3821.88,3854.86,0
1.54606E+12,3846.44,3859,0
1.54606E+12,3830.83,3846.47,0
1.54607E+12,3817.38,3851.54,0
1.54607E+12,3839,3870,0
1.54607E+12,3852.56,3860.57,0
1.54608E+12,3848.64,3853.17,0
1.54608E+12,3825.28,3840,0
1.54608E+12,3830.73,3845.88,0
1.54609E+12,3837.97,3840,0
1.54609E+12,3826.48,3845.88,0
1.5461E+12,3844.95,3867.49,0
1.5461E+12,3857.21,3857.8,0
1.5461E+12,3850.9,3892,0
1.54611E+12,3838.36,3839.85,0
1.54611E+12,3788.07,3816.21,0
1.54611E+12,3804.82,3826.61,0
1.54612E+12,3813.95,3838.2,0
1.54612E+12,3828.49,3838,0
1.54612E+12,3815.4,3835,0
1.54613E+12,3822.49,3824.7,0
1.54613E+12,3789.38,3801.75,0
1.54614E+12,3796.25,3805.5,0
1.54614E+12,3791.86,3798.17,0
1.54614E+12,3794.49,3830.1,0
1.54615E+12,3810.06,3876.47,1
1.54615E+12,3860.36,3868,0
1.54615E+12,3846.05,3884,0
1.54616E+12,3696.71,3721.12,0
1.54616E+12,3696.68,3719.27,0
1.54616E+12,3707.3,3724.92,0
1.54617E+12,3718.18,3722.58,0
1.54617E+12,3711.44,3746,0
1.54617E+12,3745.98,3747,0
1.54618E+12,3732.65,3742.41,0
1.54618E+12,3733.67,3738,0
1.54619E+12,3724.93,3787.39,1
1.54619E+12,3769.17,3825,0
1.54619E+12,3798.92,3805.67,0
1.5462E+12,3805.67,3810.64,0
1.5462E+12,3785.92,3903.5,1
1.5462E+12,3775.35,3794,0
1.54621E+12,3765.19,3783,0
1.54621E+12,3777.75,3807.02,0
1.54621E+12,3768,3785.92,0
1.54622E+12,3773.75,3797.18,0
1.54622E+12,3787.24,3795,0
1.54623E+12,3781.77,3809.85,0
1.54623E+12,3779.31,3798.99,0
1.54623E+12,3783.92,3823,0
1.54624E+12,3794.01,3800,0
1.54624E+12,3794.92,3812.54,0
1.54624E+12,3803.12,3810,0
1.54625E+12,3795.38,3797.46,0
1.54625E+12,3762.65,3767.6,0
1.54625E+12,3727.93,3751.58,0
1.54626E+12,3744.59,3756.06,0
1.54626E+12,3753.78,3755.6,0
1.54626E+12,3747.82,3759.53,0
1.54627E+12,3757,3763.12,0
1.54627E+12,3755.35,3761,0
1.54628E+12,3751.85,3791.63,0
1.54628E+12,3775.59,3783.44,0
1.54628E+12,3772,3773.53,0
1.54629E+12,3725.42,3737.42,0
1.54629E+12,3731.87,3739.82,0
1.54629E+12,3732.23,3780.83,0
1.5463E+12,3769.42,3783.34,0
1.5463E+12,3752.22,3776.85,0
1.5463E+12,3737.59,3742.92,0
1.54631E+12,3736.57,3748.98,0
1.54631E+12,3741.27,3742.22,0
1.54632E+12,3687.47,3688.77,0
1.54632E+12,3672,3678,0
1.54632E+12,3671.71,3687.02,0
1.54633E+12,3685.54,3707.5,0
1.54633E+12,3701.23,3713,0
1.54633E+12,3700.2,3702.73,0
1.54634E+12,3689.67,3695.95,0
1.54634E+12,3690,3699.77,0
1.54634E+12,3692.32,3720,0
1.54635E+12,3693.98,3704.44,0
1.54635E+12,3699.95,3713.93,0
1.54635E+12,3703.63,3726.64,0
1.54636E+12,3714.19,3731.19,0
1.54636E+12,3716.98,3732,0
1.54637E+12,3699.96,3717.11,0
1.54637E+12,3713.07,3722.22,0
1.54637E+12,3707.56,3725,0
1.54638E+12,3717,3756.94,0
1.54638E+12,3715.23,3717,0
1.54638E+12,3698.28,3698.87,0
1.54639E+12,3683,3696.23,0
1.54639E+12,3693.5,3701.68,0
1.54639E+12,3686.34,3686.35,0
1.5464E+12,3659.56,3699.99,0
1.5464E+12,3696.71,3726.93,0
1.54641E+12,3719,3730.01,0
1.54641E+12,3707.98,3717.07,0
1.54641E+12,3712.85,3810.16,1
1.54642E+12,3796.45,3810,0
1.54642E+12,3778.62,3792,0
1.54642E+12,3769.98,3785.1,0
1.54643E+12,3783.28,3796.22,0
1.54643E+12,3780,3788.31,0
1.54643E+12,3776.16,3778.42,0
1.54644E+12,3773.04,3775,0
1.54644E+12,3758.53,3778.54,0
1.54644E+12,3772.64,3800,0
1.54645E+12,3780.81,3786.24,0
1.54645E+12,3773.84,3794.4,0
1.54646E+12,3788.22,3803.68,0
1.54646E+12,3788.81,3793.72,0
1.54646E+12,3793.12,3839.63,0
1.54647E+12,3825.19,3834.26,0
1.54647E+12,3812.17,3815,0
1.54647E+12,3802.61,3865.72,1
1.54648E+12,3824.89,3845.78,0
1.54648E+12,3822.62,3833,0
1.54648E+12,3827.22,3830.19,0
1.54649E+12,3824.98,3854.35,0
1.54649E+12,3849.27,3876,0
1.5465E+12,3857.36,3876,0
1.5465E+12,3861.62,3882.14,0
1.5465E+12,3857.57,3862.74,0
1.54651E+12,3830.76,3843.24,0
1.54651E+12,3835.96,3844.99,0
1.54651E+12,3833.69,3847.05,0
1.54652E+12,3841.83,3850,0
1.54652E+12,3834.7,3840.31,0
1.54652E+12,3824.38,3829.89,0
1.54653E+12,3821.81,3837.52,0
1.54653E+12,3828.88,3832.83,0
1.54653E+12,3805.85,3814.96,0
1.54654E+12,3806.13,3819,0
1.54654E+12,3810.61,3813.51,0
1.54655E+12,3803.31,3823,0
1.54655E+12,3817.17,3822,0
1.54655E+12,3816.64,3817.37,0
1.54656E+12,3796.79,3811.89,0
1.54656E+12,3807.37,3807.75,0
1.54656E+12,3738.71,3762.04,0
1.54657E+12,3748.46,3759.33,0
1.54657E+12,3757.58,3763.71,0
1.54657E+12,3756,3782.25,0
1.54658E+12,3779.99,3782.69,0
1.54658E+12,3771.27,3781.4,0
1.54659E+12,3773.42,3775.53,0
1.54659E+12,3767.2,3767.21,0
1.54659E+12,3750.53,3776.89,0
1.5466E+12,3765.67,3766.48,0
1.5466E+12,3759.33,3787.65,0
1.5466E+12,3780.04,3793,0
1.54661E+12,3776.18,3788.53,0
1.54661E+12,3779.9,3797.52,0
1.54661E+12,3783.34,3800,0
1.54662E+12,3783.28,3800,0
1.54662E+12,3771.35,3789.9,0
1.54662E+12,3764.03,3777.16,0
1.54663E+12,3775.46,3777.77,0
1.54663E+12,3754.05,3765,0
1.54664E+12,3755.95,3757.52,0
1.54664E+12,3744.62,3751.94,0
1.54664E+12,3715.58,3728.59,0
1.54665E+12,3725.3,3754,0
1.54665E+12,3747.5,3749.5,0
1.54665E+12,3745.43,3745.96,0
1.54666E+12,3730.41,3746.59,0
1.54666E+12,3739.74,3786,0
1.54666E+12,3762.36,3823.64,1
1.54667E+12,3802.59,3816.18,0
1.54667E+12,3792.35,3800.98,0
1.54668E+12,3790.09,3838.7,0
1.54668E+12,3811.79,3827.41,0
1.54668E+12,3803.56,3820.13,0
1.54669E+12,3813.16,3822.27,0
1.54669E+12,3815.35,3826.39,0
1.54669E+12,3815.72,3840.99,0
1.5467E+12,3834.01,3835.08,0
1.5467E+12,3799.71,3804.99,0
1.5467E+12,3784.37,3798.84,0
1.54671E+12,3793.01,3796.94,0
1.54671E+12,3789.72,3793.81,0
1.54671E+12,3788.79,3812.63,0
1.54672E+12,3801.03,3811.98,0
1.54672E+12,3801.79,3802.74,0
1.54673E+12,3793.83,3794.89,0
1.54673E+12,3787.55,3814,0
1.54673E+12,3785.58,3805,0
1.54674E+12,3797,3807.99,0
1.54674E+12,3801.52,3818.51,0
1.54674E+12,3810,3820,0
1.54675E+12,3810.89,3812.36,0
1.54675E+12,3804.95,3812.5,0
1.54675E+12,3806.33,3810.2,0
1.54676E+12,3786.62,3786.63,0
1.54676E+12,3771.12,3792.12,0
1.54677E+12,3786.86,3791.98,0
1.54677E+12,3765.65,3775.01,0
1.54677E+12,3771.57,3778.13,0
1.54678E+12,3771.7,3776.86,0
1.54678E+12,3768.13,3783.55,0
1.54678E+12,3778.38,3779.76,0
1.54679E+12,3772.34,3775.11,0
1.54679E+12,3768.11,3773.32,0
1.54679E+12,3772.77,3782.56,0
1.5468E+12,3771.3,3812.02,0
1.5468E+12,3796.42,3820.82,0
1.5468E+12,3814.23,3820.41,0
1.54681E+12,3791.12,3808.31,0
1.54681E+12,3800,3805,0
1.54682E+12,3802,3824.99,0
1.54682E+12,3806.91,3814.99,0
1.54682E+12,3813.39,4025,1
1.54683E+12,4007.13,4027.71,0
1.54683E+12,3990,4013,0
1.54683E+12,4001.41,4015,0
1.54684E+12,3980.57,3985.69,0
1.54684E+12,3967.49,3988,0
1.54684E+12,3970.99,4009.63,0
1.54685E+12,3987.62,4017.9,0
1.54685E+12,4008.88,4009.84,0
1.54686E+12,3984.02,3987.2,0
1.54686E+12,3987.04,3996.97,0
1.54686E+12,3991.69,3996.06,0
1.54687E+12,3987.89,3996.08,0
1.54687E+12,3993.82,4001.77,0
1.54687E+12,3990.76,4001.21,0
1.54688E+12,4001.02,4015,0
1.54688E+12,4007.68,4010.67,0
1.54688E+12,3957.01,3997,0
1.54689E+12,3959.35,3976.9,0
1.54689E+12,3976.78,3978,0
1.54689E+12,3956.87,3982.96,0
1.5469E+12,3980.98,4000,0
1.5469E+12,3985.48,3990,0
1.54691E+12,3969.91,3985.98,0
1.54691E+12,3978.96,3989.18,0
1.54691E+12,3979.34,3994.98,0
1.54692E+12,3977,3989.35,0
1.54692E+12,3987.71,3988.74,0
1.54692E+12,3969.88,3981.25,0
1.54693E+12,3971.99,3975.35,0
1.54693E+12,3965.61,3978.97,0
1.54693E+12,3976.76,3989,0
1.54694E+12,3981.12,3982.1,0
1.54694E+12,3961.53,3966.39,0
1.54695E+12,3949,3957.49,0
1.54695E+12,3944.94,3947.62,0
1.54695E+12,3943.86,3952.54,0
1.54696E+12,3950.49,3965.66,0
1.54696E+12,3959.59,3968.42,0
1.54696E+12,3953.14,3974.2,0
1.54697E+12,3960.67,3982,0
1.54697E+12,3972.12,3982.25,0
1.54697E+12,3981.81,4018,0
1.54698E+12,4002.32,4007,0
1.54698E+12,3989.16,4039,0
1.54698E+12,4027.3,4028.19,0
1.54699E+12,4008.81,4069.8,1
1.54699E+12,4002.04,4007.84,0
1.547E+12,3970.76,3984.4,0
1.547E+12,3962,3977.06,0
1.547E+12,3969.42,3983,0
1.54701E+12,3976.11,3985.8,0
1.54701E+12,3965.4,3976.46,0
1.54701E+12,3963.34,3968.47,0
1.54702E+12,3967.83,3971.4,0
1.54702E+12,3955.45,3970.47,0
1.54702E+12,3955.76,3997.74,0
1.54703E+12,3985.74,3999.89,0
1.54703E+12,3981.89,3992.75,0
1.54704E+12,3981.98,4002,0
1.54704E+12,3994,3999.2,0
1.54704E+12,3988.19,3990,0
1.54705E+12,3986.44,4000,0
1.54705E+12,3987.76,3991.78,0
1.54705E+12,3982.85,3996.98,0
1.54706E+12,3977.7,3987.07,0
1.54706E+12,3982.53,4006.81,0
1.54706E+12,3985.52,3996.3,0
1.54707E+12,3976.86,3977.71,0
