date,open,high,previsao
1538168400000,6608.86,6666,0
1538172000000,6652.7,6695.86,0
1538175600000,6666.97,6686.28,0
1538179200000,6673,6675.46,0
1538182800000,6657.97,6676.44,0
1538186400000,6656.27,6660.09,0
1538190000000,6650.26,6700,0
1538193600000,6683.99,6686.51,0
1538197200000,6655.92,6667.34,0
1538200800000,6650.37,6663,0
1538204400000,6630.93,6654.54,0
1538208000000,6634.58,6634.58,0
1538211600000,6623,6626,0
1538215200000,6490.03,6535.54,0
1538218800000,6514.01,6528.24,0
1538222400000,6503.82,6517.04,0
1538226000000,6509.01,6518.35,0
1538229600000,6507.57,6518.36,0
1538233200000,6513.01,6557,0
1538236800000,6549.04,6570,0
1538240400000,6539.57,6597,0
1538244000000,6552.45,6583.17,0
1538247600000,6563.91,6620,0
1538251200000,6584.96,6605,0
1538254800000,6582.49,6600.49,0
1538258400000,6569.87,6577.77,0
1538262000000,6561.59,6609.92,0
1538265600000,6589.01,6596.3,0
1538269200000,6560,6603.92,0
1538272800000,6593,6607.03,0
1538276400000,6592.02,6600,0
1538280000000,6588.64,6615,0
1538283600000,6595.1,6600,0
1538287200000,6598.97,6617.99,0
1538290800000,6609.4,6636,0
1538294400000,6597.66,6597.66,0
1538298000000,6577.31,6607.43,0
1538301600000,6595.47,6602,0
1538305200000,6574.54,6584.24,0
1538308800000,6576.34,6581.99,0
1538312400000,6552.49,6575.93,0
1538316000000,6565,6594.01,0
1538319600000,6584.29,6602.44,0
1538323200000,6577.77,6592.51,0
1538326800000,6588.03,6605.99,0
1538330400000,6587.74,6653.82,0
1538334000000,6637.98,6662,0
1538337600000,6634.4,6645.05,0
1538341200000,6632.59,6647,0
1538344800000,6642.01,6660.54,0
1538348400000,6650.58,6653.25,0
1538352000000,6605.16,6629.95,0
1538355600000,6624.9,6629.95,0
1538359200000,6621.2,6640.32,0
1538362800000,6624.07,6635.18,0
1538366400000,6604.01,6609.75,0
1538370000000,6584.99,6595,0
1538373600000,6591.45,6644.99,0
1538377200000,6638.61,6650,0
1538380800000,6626.57,6656.8,0
1538384400000,6648.92,6667.09,0
1538388000000,6637.89,6657.19,0
1538391600000,6641.12,6663.1,0
1538395200000,6644.6,6661.58,0
1538398800000,6641.94,6641.94,0
1538402400000,6629.12,6644.88,0
1538406000000,6635,6639.55,0
1538409600000,6604.81,6636.26,0
1538413200000,6631.93,6635.88,0
1538416800000,6611.79,6629.27,0
1538420400000,6585.03,6609,0
1538424000000,6595,6614.48,0
1538427600000,6603.99,6616.03,0
1538431200000,6565,6582,0
1538434800000,6566.99,6575,0
1538438400000,6567.54,6603.41,0
1538442000000,6592.03,6606.68,0
1538445600000,6590.24,6610.16,0
1538449200000,6591,6596.37,0
1538452800000,6587.91,6595.33,0
1538456400000,6580.01,6630,0
1538460000000,6601.19,6612.12,0
1538463600000,6594.4,6618.64,0
1538467200000,6610,6618.69,0
1538470800000,6589.95,6640,0
1538474400000,6616.99,6625.24,0
1538478000000,6620.05,6623,0
1538481600000,6605.99,6619.99,0
1538485200000,6613.5,6622,0
1538488800000,6619.83,6623.33,0
1538492400000,6606.27,6608.01,0
1538496000000,6604.13,6616.5,0
1538499600000,6602.09,6607.12,0
1538503200000,6580.11,6599.72,0
1538506800000,6590.99,6594.32,0
1538510400000,6572.48,6600,0
1538514000000,6577.78,6585,0
1538517600000,6576.37,6584.16,0
1538521200000,6549,6570,0
1538524800000,6560.8,6566.99,0
1538528400000,6543.54,6561.72,0
1538532000000,6542,6573.8,0
1538535600000,6571.03,6585.36,0
1538539200000,6562.69,6576.77,0
1538542800000,6561.16,6571.42,0
1538546400000,6570.22,6586,0
1538550000000,6577.28,6581.34,0
1538553600000,6525.79,6549,0
1538557200000,6544.25,6544.29,0
1538560800000,6528.01,6535.7,0
1538564400000,6500.09,6503.09,0
1538568000000,6464,6482.6,0
1538571600000,6468.38,6486.42,0
1538575200000,6470,6480.73,0
1538578800000,6474.33,6480,0
1538582400000,6460.29,6473.5,0
1538586000000,6458.95,6476.46,0
1538589600000,6470.04,6510.4,0
1538593200000,6485.34,6502.94,0
1538596800000,6496.12,6497,0
1538600400000,6474.26,6495.67,0
1538604000000,6485,6545.01,0
1538607600000,6531.05,6545,0
1538611200000,6514.24,6523.14,0
1538614800000,6510.61,6530,0
1538618400000,6510.99,6514.4,0
1538622000000,6494,6499.72,0
1538625600000,6475.2,6494,0
1538629200000,6482.68,6499.85,0
1538632800000,6452.9,6489.49,0
1538636400000,6482.58,6538.88,0
1538640000000,6510.01,6535.99,0
1538643600000,6529.76,6643.46,1
1538647200000,6593.09,6611.51,0
1538650800000,6605.12,6614.46,0
1538654400000,6598.5,6618.25,0
1538658000000,6606,6615,0
1538661600000,6588.98,6598.99,0
1538665200000,6580.74,6596.75,0
1538668800000,6574.45,6627.83,0
1538672400000,6600.39,6606.39,0
1538676000000,6594,6614.28,0
1538679600000,6573.03,6591,0
1538683200000,6570,6585,0
1538686800000,6576.33,6596,0
1538690400000,6583.81,6593.6,0
1538694000000,6576,6600,0
1538697600000,6598,6610.55,0
1538701200000,6588.52,6598,0
1538704800000,6596.05,6618,0
1538708400000,6608.16,6621.49,0
1538712000000,6612.05,6617.13,0
1538715600000,6590.54,6598.82,0
1538719200000,6589,6613,0
1538722800000,6591.59,6600.01,0
1538726400000,6591.69,6632.98,0
1538730000000,6621.77,6628.68,0
1538733600000,6613.41,6616.57,0
1538737200000,6572.93,6585.51,0
1538740800000,6578.96,6588.63,0
1538744400000,6581.8,6584.08,0
1538748000000,6581.02,6610,0
1538751600000,6598.01,6601.74,0
1538755200000,6577.12,6592.79,0
1538758800000,6568.92,6584.99,0
1538762400000,6584.98,6590.19,0
1538766000000,6579,6600,0
1538769600000,6589.6,6599.97,0
1538773200000,6587.37,6607.51,0
1538776800000,6594,6607,0
1538780400000,6601.13,6606.57,0
1538784000000,6598.48,6614.98,0
1538787600000,6586.68,6594,0
1538791200000,6584.07,6592.99,0
1538794800000,6591.02,6601.5,0
1538798400000,6595.42,6604.23,0
1538802000000,6596.35,6605,0
1538805600000,6604.97,6697,0
1538809200000,6632.01,6648.95,0
1538812800000,6635.65,6651,0
1538816400000,6624.53,6636.03,0
1538820000000,6627,6627.62,0
1538823600000,6604.5,6614.4,0
1538827200000,6608.91,6618.99,0
1538830800000,6612,6624.12,0
1538834400000,6618.69,6622.78,0
1538838000000,6614.9,6627,0
1538841600000,6619.43,6620.35,0
1538845200000,6615.19,6625.17,0
1538848800000,6620.33,6634.15,0
1538852400000,6619,6625.97,0
1538856000000,6588.86,6600,0
1538859600000,6587.81,6592.73,0
1538863200000,6579.38,6589,0
1538866800000,6588.92,6598.89,0
1538870400000,6597.5,6600,0
1538874000000,6595.97,6607,0
1538877600000,6600.63,6603.08,0
1538881200000,6591,6601.32,0
1538884800000,6593.34,6604.76,0
1538888400000,6601.81,6604.2,0
1538892000000,6602.99,6606,0
1538895600000,6591.97,6598.21,0
1538899200000,6596.44,6605,0
1538902800000,6600.55,6605,0
1538906400000,6603.07,6604.5,0
1538910000000,6603.5,6605,0
1538913600000,6604.98,6609.83,0
1538917200000,6588.55,6600,0
1538920800000,6596.68,6599.94,0
1538924400000,6589,6590.79,0
1538928000000,6569.46,6571.99,0
1538931600000,6550.01,6558.62,0
1538935200000,6555.45,6568.76,0
1538938800000,6555,6562.38,0
1538942400000,6555.9,6567.33,0
1538946000000,6560.11,6578.99,0
1538949600000,6574.41,6580.12,0
1538953200000,6567.42,6586.89,0
1538956800000,6582.07,6585.58,0
1538960400000,6582.15,6597.7,0
1538964000000,6590.07,6598,0
1538967600000,6595,6599,0
1538971200000,6583.65,6587.9,0
1538974800000,6587.2,6593.29,0
1538978400000,6586.01,6592,0
1538982000000,6592,6640,0
1538985600000,6615.26,6624.94,0
1538989200000,6615.67,6628.63,0
1538992800000,6603.58,6616.83,0
1538996400000,6606.42,6613.27,0
1539000000000,6605.26,6610.99,0
1539003600000,6607.03,6609.12,0
1539007200000,6593.36,6603.77,0
1539010800000,6602.89,6613,0
1539014400000,6596.52,6602.36,0
1539018000000,6599.99,6606.6,0
1539021600000,6604.87,6628,0
1539025200000,6628,6666.66,0
1539028800000,6647.78,6715.6,0
1539032400000,6666.09,6680,0
1539036000000,6660.65,6667.19,0
1539039600000,6659.59,6695,0
1539043200000,6676.51,6683.45,0
1539046800000,6667.26,6684.11,0
1539050400000,6671.05,6680,0
1539054000000,6664.44,6705,0
1539057600000,6695.32,6703,0
1539061200000,6690,6700,0
1539064800000,6690.99,6692,0
1539068400000,6666.8,6683.52,0
1539072000000,6673.01,6685.38,0
1539075600000,6673.5,6675.65,0
1539079200000,6666.61,6672.31,0
1539082800000,6666.03,6670.85,0
1539086400000,6661.17,6680,0
1539090000000,6673.77,6683,0
1539093600000,6668.66,6680.7,0
1539097200000,6659,6677.95,0
1539100800000,6669.42,6675.29,0
1539104400000,6654,6660.09,0
1539108000000,6657.08,6660.9,0
1539111600000,6656.4,6656.44,0
1539115200000,6644.67,6645,0
1539118800000,6631.82,6635.92,0
1539122400000,6613.82,6635.05,0
1539126000000,6630,6645,0
1539129600000,6643.78,6644.99,0
1539133200000,6634.78,6651.76,0
1539136800000,6650.01,6664.95,0
1539140400000,6661.5,6674.94,0
1539144000000,6658.24,6660.43,0
1539147600000,6651.91,6660.83,0
1539151200000,6658.99,6670.5,0
1539154800000,6666.35,6670,0
1539158400000,6656.67,6659.95,0
1539162000000,6644.38,6652.45,0
1539165600000,6640.76,6645.63,0
1539169200000,6634.73,6636.1,0
1539172800000,6612.2,6625.98,0
1539176400000,6594.4,6601.71,0
1539180000000,6554.99,6579.11,0
1539183600000,6575.4,6578.91,0
1539187200000,6576.88,6594.12,0
1539190800000,6589.95,6605,0
1539194400000,6589.99,6594.85,0
1539198000000,6579.99,6595,0
1539201600000,6590.06,6607.44,0
1539205200000,6595.06,6612.96,0
1539208800000,6601.16,6615,0
1539212400000,6602,6603.65,0
1539216000000,6588.98,6610,0
1539219600000,6603.03,6619,0
1539223200000,6608.5,6645,0
1539226800000,6637.2,6646.2,0
1539230400000,6638.56,6644.99,0
1539234000000,6634.96,6640,0
1539237600000,6612,6625.91,0
1539241200000,6619.99,6637.3,0
1539244800000,6630.21,6633.92,0
1539248400000,6563.71,6565.24,0
1539252000000,6364.1,6367.85,0
1539255600000,6312.5,6364.46,0
1539259200000,6340.52,6370.52,0
1539262800000,6342.08,6355.3,0
1539266400000,6322.11,6325.96,0
1539270000000,6294.01,6313.05,0
1539273600000,6298.77,6325.99,0
1539277200000,6302.93,6310,0
1539280800000,6309.33,6310.4,0
1539284400000,6305.2,6306.87,0
1539288000000,6278.7,6305.2,0
1539291600000,6288.39,6320,0
1539295200000,6309,6335.31,0
1539298800000,6313.7,6325,0
1539302400000,6294.03,6317,0
1539306000000,6309.97,6335.33,0
1539309600000,6317,6322.99,0
1539313200000,6296.49,6309.06,0
1539316800000,6302.61,6312.65,0
1539320400000,6302,6310,0
1539324000000,6303.32,6303.55,0
1539327600000,6288.99,6307.31,0
1539331200000,6252.71,6275,0
1539334800000,6252.01,6294.97,0
1539338400000,6282.43,6297.42,0
1539342000000,6293.79,6314.99,0
1539345600000,6310.65,6328.21,0
1539349200000,6316,6326.58,0
1539352800000,6319.5,6347.7,0
1539356400000,6328.68,6360,0
1539360000000,6332.61,6340.99,0
1539363600000,6330.48,6331.05,0
1539367200000,6305.09,6320,0
1539370800000,6314.01,6319.86,0
1539374400000,6309.49,6327.58,0
1539378000000,6323,6332.07,0
1539381600000,6312.98,6327,0
1539385200000,6319.07,6355,0
1539388800000,6341.68,6344.51,0
1539392400000,6325.48,6333.97,0
1539396000000,6306.37,6323,0
1539399600000,6311.45,6325.2,0
1539403200000,6320.04,6325.56,0
1539406800000,6318.48,6328.7,0
1539410400000,6315.23,6317.67,0
1539414000000,6309.01,6319.01,0
1539417600000,6298,6329.99,0
1539421200000,6317.31,6326.47,0
1539424800000,6318.3,6328.36,0
1539428400000,6309.07,6316.02,0
1539432000000,6297.69,6318.88,0
1539435600000,6316.83,6330.57,0
1539439200000,6311.2,6328.99,0
1539442800000,6321.77,6326.52,0
1539446400000,6320,6320,0
1539450000000,6312.78,6337.26,0
1539453600000,6322,6337.99,0
1539457200000,6326.96,6338.99,0
1539460800000,6326.61,6328.45,0
1539464400000,6324.55,6329,0
1539468000000,6315.36,6338,0
1539471600000,6335.01,6345,0
1539475200000,6329.26,6342.42,0
1539478800000,6327.11,6335.33,0
1539482400000,6326.53,6341.56,0
1539486000000,6306.93,6331.17,0
1539489600000,6326.21,6332.87,0
1539493200000,6316.49,6329,0
1539496800000,6323.09,6338.07,0
1539500400000,6330.77,6336.63,0
1539504000000,6332.92,6336,0
1539507600000,6326.34,6342.65,0
1539511200000,6340.99,6350,0
1539514800000,6339.01,6383.97,0
1539518400000,6363.24,6416,0
1539522000000,6391.73,6399.98,0
1539525600000,6376.08,6392.98,0
1539529200000,6379.83,6395.33,0
1539532800000,6379.95,6388,0
1539536400000,6381.32,6382.72,0
1539540000000,6363.96,6368,0
1539543600000,6357.23,6365.61,0
1539547200000,6361.07,6382.22,0
1539550800000,6379.88,6383,0
1539554400000,6361.94,6372.43,0
1539558000000,6365.06,6386.3,0
1539561600000,6380.76,6401,0
1539565200000,6396,6403.42,0
1539568800000,6388.99,6405.73,0
1539572400000,6397,6410.8,0
1539576000000,6404.33,6408.78,0
1539579600000,6367,6368.96,0
1539583200000,6356.22,6376.76,0
1539586800000,6362.07,6369.66,0
1539590400000,6339.34,6368.27,0
1539594000000,6349.95,6384.64,0
1539597600000,6378.01,6380.48,0
1539601200000,6364.69,6383.45,0
1539604800000,6380.97,6392.66,0
1539608400000,6392.49,6750,1
1539612000000,6697.68,7680,1
1539615600000,7410.09,7432.63,0
1539619200000,6860.25,6965.6,1
1539622800000,6828.92,6866.61,0
1539626400000,6861.49,6960,0
1539630000000,6931.96,7091.41,1
1539633600000,6982.28,6999,0
1539637200000,6933.99,6970,0
1539640800000,6948.39,6950.55,0
1539644400000,6861.32,6920,0
1539648000000,6906.03,6958.94,0
1539651600000,6926,6940,0
1539655200000,6878,6900,0
1539658800000,6812.57,6825.01,0
1539662400000,6741,6771.31,0
1539666000000,6708,6735,0
1539669600000,6656.95,6753.3,0
1539673200000,6722.88,6783.38,0
1539676800000,6752.5,6752.76,0
1539680400000,6734.95,6745.78,0
1539684000000,6718.88,6745,0
1539687600000,6744.96,6757.02,0
1539691200000,6730.97,6741.91,0
1539694800000,6729.92,6870,1
1539698400000,6862.12,6900,0
1539702000000,6818.01,6840.17,0
1539705600000,6823.32,6829.9,0
1539709200000,6759.67,6772.27,0
1539712800000,6755,6783.07,0
1539716400000,6773.37,6799.97,0
1539720000000,6796.38,6799.97,0
1539723600000,6759.05,6784.31,0
1539727200000,6754.31,6764.22,0
1539730800000,6719,6762.41,0
1539734400000,6719.76,6721.85,0
1539738000000,6699.99,6722.43,0
1539741600000,6711.52,6740.14,0
1539745200000,6728.47,6740.16,0
1539748800000,6729.24,6740,0
1539752400000,6723,6739.99,0
1539756000000,6736.28,6739.86,0
1539759600000,6727.53,6785.02,0
1539763200000,6762.76,6762.76,0
1539766800000,6752,6774.1,0
1539770400000,6754,6769.06,0
1539774000000,6765,6781.91,0
1539777600000,6774.01,6785.3,0
1539781200000,6776.71,6811.12,0
1539784800000,6761.04,6770,0
1539788400000,6764.03,6764.08,0
1539792000000,6751,6780.06,0
1539795600000,6768.11,6772.71,0
1539799200000,6730.9,6735,0
1539802800000,6704.8,6729,0
1539806400000,6728.56,6736,0
1539810000000,6727.28,6728.99,0
1539813600000,6715.9,6761.04,0
1539817200000,6746.13,6753.66,0
1539820800000,6746.89,6756,0
1539824400000,6751.53,6756,0
1539828000000,6747.43,6750,0
1539831600000,6742.19,6747.42,0
1539835200000,6717.01,6737.32,0
1539838800000,6729.95,6741.47,0
1539842400000,6734.67,6754.53,0
1539846000000,6738,6747.13,0
1539849600000,6739.01,6750.18,0
1539853200000,6742.15,6746.57,0
1539856800000,6734.9,6749,0
1539860400000,6743.95,6796,0
1539864000000,6760.4,6766.32,0
1539867600000,6753,6754.84,0
1539871200000,6733.02,6745.42,0
1539874800000,6734.21,6745.96,0
1539878400000,6734.85,6736.13,0
1539882000000,6721.17,6732.89,0
1539885600000,6724.34,6736.29,0
1539889200000,6731.36,6733,0
1539892800000,6715.86,6725,0
1539896400000,6718.94,6724.42,0
1539900000000,6716.08,6719,0
1539903600000,6707.42,6707.42,0
1539907200000,6704.9,6715,0
1539910800000,6710.91,6716,0
1539914400000,6643,6666.08,0
1539918000000,6634,6642,0
1539921600000,6639.11,6644.86,0
1539925200000,6618.72,6619.44,0
1539928800000,6593.01,6617.97,0
1539932400000,6601.96,6634.48,0
1539936000000,6618.96,6648.14,0
1539939600000,6633.57,6641.82,0
1539943200000,6602.03,6631.73,0
1539946800000,6625,6626.11,0
1539950400000,6613.08,6638.11,0
1539954000000,6629.11,6630,0
1539968400000,6588,6615.54,0
1539972000000,6603.32,6617.48,0
1539975600000,6602.22,6607,0
1539979200000,6586.63,6587.17,0
1539982800000,6573.67,6589.7,0
1539986400000,6580.01,6587,0
1539990000000,6562.07,6572.44,0
1539993600000,6572.12,6596.11,0
1539997200000,6574.22,6580.83,0
1540000800000,6567.23,6577.69,0
1540004400000,6568.7,6575,0
1540008000000,6555.38,6560,0
1540011600000,6532,6542.12,0
1540015200000,6540.41,6544.24,0
1540018800000,6540.44,6548,0
1540022400000,6528.88,6530.65,0
1540026000000,6518.05,6548,0
1540029600000,6546.38,6557.23,0
1540033200000,6537.2,6545.55,0
1540036800000,6542.09,6550.99,0
1540040400000,6550.03,6556.44,0
1540044000000,6553.68,6605,0
1540047600000,6590.99,6595.89,0
1540051200000,6576,6579.55,0
1540054800000,6573.97,6587.49,0
1540058400000,6580.04,6583.93,0
1540062000000,6574.29,6601.18,0
1540065600000,6597.2,6600,0
1540069200000,6592.51,6617.65,0
1540072800000,6608.01,6610,0
1540076400000,6587.55,6594,0
1540080000000,6573.63,6581.43,0
1540083600000,6572.35,6585,0
1540087200000,6581.35,6586,0
1540090800000,6565.15,6584.48,0
1540094400000,6582.16,6592.35,0
1540098000000,6592.31,6592.32,0
1540101600000,6588.69,6599.27,0
1540105200000,6592.25,6593.63,0
1540108800000,6585.72,6601.18,0
1540112400000,6598.09,6663.9,0
1540116000000,6624,6632.26,0
1540119600000,6622.87,6627.62,0
1540123200000,6616.63,6624.04,0
1540126800000,6618.5,6622.6,0
1540130400000,6617.32,6621.17,0
1540134000000,6613.6,6629,0
1540137600000,6620,6625,0
1540141200000,6620.56,6633.13,0
1540144800000,6627.61,6640,0
1540148400000,6636.08,6638.38,0
1540152000000,6618.51,6625.78,0
1540155600000,6622.73,6642,0
1540159200000,6636.12,6658.05,0
1540162800000,6651.93,6657.74,0
1540166400000,6645,6647.99,0
1540170000000,6638.01,6641.93,0
1540173600000,6631.41,6632.74,0
1540177200000,6626.42,6631,0
1540180800000,6627.46,6632.53,0
1540184400000,6631.56,6631.57,0
1540188000000,6622.04,6625.13,0
1540191600000,6590.65,6606.34,0
1540195200000,6590.12,6596.15,0
1540198800000,6595.61,6609,0
1540202400000,6607.8,6616.07,0
1540206000000,6589.98,6599.6,0
1540209600000,6597.91,6628.79,0
1540213200000,6621.8,6632.92,0
1540216800000,6622.33,6639,0
1540220400000,6629.6,6631,0
1540224000000,6616.83,6620,0
1540227600000,6581.56,6595.68,0
1540231200000,6591.77,6602.35,0
1540234800000,6587.61,6601.88,0
1540238400000,6594.5,6595.69,0
1540242000000,6583.77,6584.97,0
1540245600000,6574,6574.99,0
1540249200000,6570.9,6574.24,0
1540252800000,6562.71,6579,0
1540256400000,6577.9,6584.2,0
1540260000000,6576.01,6580,0
1540263600000,6563.3,6566.82,0
1540267200000,6562.55,6590,0
1540270800000,6579.99,6590.08,0
1540274400000,6578,6584.56,0
1540278000000,6576.96,6585,0
1540281600000,6581.2,6589.18,0
1540285200000,6585.83,6595,0
1540288800000,6588.04,6594.48,0
1540292400000,6590.43,6592.28,0
1540296000000,6577.88,6589.26,0
1540299600000,6585.02,6587.78,0
1540303200000,6583.64,6588.32,0
1540306800000,6577.68,6581.91,0
1540310400000,6572.03,6580,0
1540314000000,6572.99,6574.13,0
1540317600000,6548.24,6556.13,0
1540321200000,6542.46,6552.33,0
1540324800000,6541.86,6570,0
1540328400000,6567.73,6584.98,0
1540332000000,6562.31,6566.75,0
1540335600000,6561,6575,0
1540339200000,6556.6,6570,0
1540342800000,6568.62,6575,0
1540346400000,6556.5,6564.99,0
1540350000000,6560.93,6590.6,0
1540353600000,6576.52,6582.29,0
1540357200000,6553.72,6561.24,0
1540360800000,6552,6554.25,0
1540364400000,6545.2,6558.28,0
1540368000000,6553.51,6570,0
1540371600000,6565.06,6573.84,0
1540375200000,6569.04,6573,0
1540378800000,6569.29,6587,0
1540382400000,6581.93,6624.81,0
1540386000000,6619.97,6630,0
1540389600000,6615.91,6622,0
1540393200000,6613.85,6615.77,0
1540396800000,6610.95,6621.25,0
1540400400000,6598.68,6606.81,0
1540404000000,6605.15,6619.83,0
1540407600000,6605.98,6609,0
1540411200000,6600.53,6612,0
1540414800000,6608,6616.41,0
1540418400000,6608.21,6620.11,0
1540422000000,6613.69,6615.96,0
1540425600000,6580.99,6597.41,0
1540429200000,6589.58,6601.93,0
1540432800000,6594.83,6596.88,0
1540436400000,6585.01,6590.54,0
1540440000000,6577.01,6588.2,0
1540443600000,6575.11,6583.83,0
1540447200000,6578.02,6580.27,0
1540450800000,6562.62,6570.85,0
1540454400000,6566.81,6575.08,0
1540458000000,6570.34,6575.09,0
1540461600000,6513.1,6541.72,0
1540465200000,6541.69,6542.13,0
1540468800000,6536,6547.68,0
1540472400000,6539.99,6549.05,0
1540476000000,6539.01,6556.53,0
1540479600000,6553.54,6558,0
1540483200000,6553.25,6560,0
1540486800000,6549.98,6550,0
1540490400000,6545.5,6548.98,0
1540494000000,6540.99,6560,0
1540497600000,6544.99,6558.6,0
1540501200000,6552.9,6569,0
1540504800000,6560.54,6570,0
1540508400000,6556,6559,0
1540512000000,6546.14,6555.15,0
1540515600000,6549.73,6558.23,0
1540519200000,6545.12,6563.81,0
1540522800000,6560,6563.82,0
1540526400000,6553,6554.98,0
1540530000000,6544.01,6549.9,0
1540533600000,6541.8,6559.8,0
1540537200000,6557.42,6560,0
1540540800000,6528.13,6547.47,0
1540544400000,6537.93,6545.74,0
1540548000000,6533.74,6539,0
1540551600000,6533,6539.76,0
1540555200000,6529.17,6539.02,0
1540558800000,6530.03,6543.1,0
1540562400000,6537.9,6541.98,0
1540566000000,6539.5,6541.3,0
1540569600000,6533.6,6600,0
1540573200000,6581.11,6588,0
1540576800000,6560,6562.95,0
1540580400000,6554.25,6566.07,0
1540584000000,6557.93,6560.79,0
1540587600000,6543.29,6543.96,0
1540591200000,6532.3,6540.87,0
1540594800000,6540.56,6555,0
1540598400000,6544.49,6556.6,0
1540602000000,6548.61,6555.99,0
1540605600000,6548.15,6553.08,0
1540609200000,6539.38,6545.98,0
1540612800000,6544.96,6552.35,0
1540616400000,6541.98,6545.58,0
1540620000000,6540.76,6544,0
1540623600000,6540,6542,0
1540627200000,6538.63,6549.35,0
1540630800000,6545.38,6548,0
1540634400000,6546,6548.79,0
1540638000000,6543.09,6558.35,0
1540641600000,6550.06,6554.62,0
1540645200000,6546.17,6555,0
1540648800000,6544.91,6552.07,0
1540652400000,6549.87,6552.51,0
1540656000000,6545.09,6547.53,0
1540659600000,6540,6552,0
1540663200000,6546.03,6546.11,0
1540666800000,6535.74,6557.99,0
1540670400000,6535.03,6540,0
1540674000000,6535.98,6541.27,0
1540677600000,6523.23,6525.93,0
1540681200000,6511.89,6517.96,0
1540684800000,6493.86,6501,0
1540688400000,6498.21,6504.97,0
1540692000000,6495.97,6498.13,0
1540695600000,6488.45,6492.43,0
1540699200000,6490.08,6500,0
1540702800000,6495.21,6514,0
1540706400000,6509.2,6509.2,0
1540710000000,6502,6506.96,0
1540713600000,6505.6,6506.84,0
1540717200000,6496.23,6504.63,0
1540720800000,6498.74,6505.5,0
1540724400000,6504.56,6507.32,0
1540728000000,6499.79,6510,0
1540731600000,6504.03,6514,0
1540735200000,6513.96,6514,0
1540738800000,6497.35,6510.14,0
1540742400000,6492.98,6493.31,0
1540746000000,6492.55,6497.94,0
1540749600000,6491.8,6494.14,0
1540753200000,6491,6496.3,0
1540756800000,6493.22,6500,0
1540760400000,6498.83,6514.17,0
1540764000000,6507.07,6508.95,0
1540767600000,6506.6,6509.82,0
1540771200000,6487.01,6495.04,0
1540774800000,6492.43,6503.39,0
1540778400000,6488.51,6491.94,0
1540782000000,6477.28,6492.02,0
1540785600000,6468.65,6486.43,0
1540789200000,6476.67,6484.89,0
1540792800000,6474.99,6482.29,0
1540796400000,6474.92,6505,0
1540800000000,6489.93,6495.68,0
1540803600000,6494.03,6495,0
1540807200000,6491.51,6505.01,0
1540810800000,6495.27,6500.31,0
1540814400000,6496.93,6502.33,0
1540818000000,6501.29,6501.29,0
1540821600000,6496.14,6497.74,0
1540825200000,6497.77,6502.68,0
1540828800000,6497.55,6501,0
1540832400000,6497.05,6499,0
1540836000000,6489.99,6496.88,0
1540839600000,6490.23,6491.94,0
1540843200000,6427.41,6429.79,0
1540846800000,6352.03,6397.07,0
1540850400000,6368.76,6381.09,0
1540854000000,6366.08,6393.1,0
1540857600000,6383.29,6385.99,0
1540861200000,6368.04,6373.16,0
1540864800000,6353.36,6365.24,0
1540868400000,6361.24,6363,0
1540872000000,6336.1,6349.76,0
1540875600000,6332.01,6345.35,0
1540879200000,6324.04,6346.85,0
1540882800000,6345.13,6346.85,0
1540886400000,6344.5,6361.37,0
1540890000000,6357.07,6359.23,0
1540893600000,6347,6361.49,0
1540897200000,6353.77,6378.62,0
1540900800000,6361.07,6382.5,0
1540904400000,6380.86,6395,0
1540908000000,6368.18,6387.99,0
1540911600000,6384.03,6387.93,0
1540915200000,6373,6373,0
1540918800000,6353.5,6359.24,0
1540922400000,6349.26,6352.8,0
1540926000000,6348.28,6360.59,0
1540929600000,6360.33,6376.81,0
1540933200000,6364.4,6368,0
1540936800000,6356.47,6360.23,0
1540940400000,6348.52,6356.46,0
1540944000000,6353.97,6355,0
1540947600000,6339,6345,0
1540951200000,6340.04,6345,0
1540954800000,6338.53,6344.71,0
1540958400000,6331,6345,0
1540962000000,6345,6349.68,0
1540965600000,6326.55,6349.03,0
1540969200000,6323.85,6337.27,0
1540972800000,6330.01,6345,0
1540976400000,6343.45,6347.12,0
1540980000000,6335.68,6340.38,0
1540983600000,6338.41,6342.18,0
1540987200000,6338.99,6342.05,0
1540990800000,6337.36,6342.88,0
1540994400000,6339.04,6340,0
1540998000000,6331.99,6335.5,0
1541001600000,6335.33,6335.34,0
1541005200000,6329.36,6335.32,0
1541008800000,6328.01,6340.89,0
1541012400000,6339.2,6342.98,0
1541016000000,6331.88,6338,0
1541019600000,6334.73,6335.91,0
1541023200000,6312.06,6322,0
1541026800000,6265,6428,1
1541030400000,6393.38,6393.38,0
1541034000000,6378.1,6390,0
1541037600000,6359.67,6378.28,0
1541041200000,6367,6387.28,0
1541044800000,6371.37,6384.64,0
1541048400000,6369.01,6376.25,0
1541052000000,6371.92,6384,0
1541055600000,6377.99,6380,0
1541059200000,6369.52,6377,0
1541062800000,6369.66,6370.25,0
1541066400000,6361.9,6369.92,0
1541070000000,6363.74,6363.95,0
1541073600000,6362.8,6370,0
1541077200000,6367.03,6376.37,0
1541080800000,6364.4,6382.4,0
1541084400000,6378.54,6400,0
1541088000000,6388.99,6392,0
1541091600000,6374,6378.16,0
1541095200000,6369.93,6376.27,0
1541098800000,6368.06,6369.71,0
